FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
195922,AB-2009-LWF141,AB, ,LWF141, ,55.671667,-112.263883,2009,6,25,2009-06-25 00:00:00,,2009-06-25 00:00:00,0.01,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
284491,QC-1975-6083,QC, ,1975-6083, ,46.76169,-75.40223,1975,5,12,1975-05-12 00:00:00,,1975-05-12 00:00:00,4.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
118461,BC-1998-1998-N40266,BC, ,1998-N40266, ,52.248,-118.213,1998,8,12,1998-08-12 00:00:00,,,0.2,N,N,Fire, , , , , , ,2020-05-05 00:00:00
135477,BC-2006-2006-V50536,BC, ,2006-V50536, ,49.4932,-123.7002,2006,8,21,2006-08-21 00:00:00,,,0.015,H,H,Fire, , , , , , ,2020-05-05 00:00:00
200880,AB-2013-LWF044,AB, ,LWF044, ,55.9276,-110.7227,2013,5,8,2013-05-08 00:00:00,,2013-05-09 00:00:00,0.02,H,H,Surface, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
367473,PC-WB-2005-WB-22,PC,PC-WB,2005-WB-22,Fire 22,59.7453,-113.2761,2005,6,29,2005-06-29 00:00:00,,,0.5,N,N, , ,EXT, , , , ,2008-08-19 00:00:00
297443,QC-1991-5049,QC, ,1991-5049, ,48.79497,-72.53555,1991,6,13,1991-06-13 00:00:00,,1991-06-14 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
170520,AB-1992-DL2-062-92,AB, ,DL2-062-92,DL2062,56.0772,-110.4062,1992,7,6,1992-07-06 00:00:00,,1992-07-06 00:00:00,0.3,N,N,Surface, , , , , , ,2020-06-01 00:00:00
365517,NT-1981-1981HY-005,NT, ,1981HY-005, ,61.95,-118.166,1981,5,19,1981-05-19 00:00:00,,,0.3,H,H, , ,Intensive, , , , ,
85903,BC-1981-1981-K50083,BC, ,1981-K50083, ,49.09,-120.021,1981,8,24,1981-08-24 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
85909,BC-1981-1981-K60040,BC, ,1981-K60040, ,49.22,-120.188,1981,8,13,1981-08-13 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
251433,MB-1968-5-1-3-68,MB, ,5-1-3-68, ,50.1638,-96.2387,1968,4,25,1968-04-25 00:00:00,,,5.6,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
159323,BC-2021-2021-C11206,BC, ,2021-C11206, ,53.09,-124.4449,2021,6,30,2021-06-30 00:00:00,,,0.3,N,N,Fire, , , , , , ,2022-04-11 00:00:00
79378,BC-1979-1979-K40026,BC, ,1979-K40026, ,50.684,-120.583,1979,6,25,1979-06-25 00:00:00,,,6.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
349201,YT-1994-1994MA010,YT, ,1994MA010, ,64.023611,-136.231667,1994,7,12,1994-07-12 00:00:00,,,479.6,N,N, , , , , , , ,2016-06-16 00:00:00
366812,NT-1964-64SM28,NT, ,64SM28, ,60.3,-104.5,1964,7,8,1964-07-08 00:00:00,,,200.0,N,N, , ,, , , , ,2008-11-12 00:00:00
211805,AB-2000-E04049,AB, ,E04049, ,55.5952,-114.0233,2000,6,28,2000-06-28 00:00:00,,2000-06-28 00:00:00,0.01,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
404082,ON-1991-PEM35,ON, ,PEM35, ,45.4863,-76.7249,1991,6,14,1991-06-14 00:00:00,,1991-06-15 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
240454,SK-2015-15PA-WSTAR01,SK, ,15PA-WSTAR01,15PA-WSTAR01,53.307017,-105.940133,2015,6,23,2015-06-23 00:00:00,,2015-06-23 00:00:00,0.1,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
406646,ON-2009-NIP18,ON, ,NIP18, ,51.6221,-88.2206,2009,6,17,2009-06-17 00:00:00,,2009-06-20 00:00:00,2.5,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
350382,YT-1982-1982WL003,YT, ,1982WL003, ,60.029722,-128.75,1982,6,18,1982-06-18 00:00:00,,,0.01,H,H, , , , , , , ,2016-06-16 00:00:00
265772,MB-1964-9,MB, ,9, ,51.965,-99.684,1964,4,25,1964-04-25 00:00:00,,,518.22,H,H, , ,Intensive, , , , ,2008-11-12 00:00:00
224408,SK-1991-CAMP,SK, ,CAMP,CAMP,55.0781,-107.375,1991,9,27,1991-09-27 00:00:00,,1991-09-28 00:00:00,0.01,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
21055,BC-1958-1958-V01152,BC, ,1958-V01152, ,49.184,-121.733,1958,7,29,1958-07-29 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
175614,AB-1968-DP1-006-68,AB, ,DP1-006-68,DP1006,56.1251,-116.815,1968,5,20,1968-05-20 00:00:00,,,7.28434156032,H,H, , , , , , , ,2020-06-01 00:00:00
405982,ON-2011-SUD42,ON, ,SUD42, ,46.3994,-81.1749,2011,7,25,2011-07-25 00:00:00,,2011-07-26 00:00:00,0.10000000149,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
186445,AB-1979-DL9-007-79,AB, ,DL9-007-79,DL9007,55.1572,-110.5273,1979,6,30,1979-06-30 00:00:00,,,0.0,N,N, , , , , , , ,2020-06-01 00:00:00
432941,ON-2017-NIP81,ON, ,NIP81, ,51.4921,-86.9646,2017,8,7,2017-08-07 00:00:00,,2017-09-05 00:00:00,3.70000004768,N,N,IFR,MON, , , , , ,2023-05-06 00:00:00
181014,AB-1978-DW1-005-78,AB, ,DW1-005-78,DW1005,54.3467,-117.5341,1978,6,4,1978-06-04 00:00:00,,,0.40468564224,N,N, , , , , , , ,2020-06-01 00:00:00
393848,ON-1976-BAN2,ON, ,BAN2, ,44.836,-77.6625,1976,4,12,1976-04-12 00:00:00,,1976-04-12 00:00:00,1.60000002384,H,H,IFR, , , , , , ,2023-05-06 00:00:00
420703,ON-2021-RED90,ON, ,RED90, ,51.8098,-93.99140000000001,2021,7,11,2021-07-11 00:00:00,,2021-07-11 00:00:00,0.10000000149,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
113410,BC-1993-1993-N10008,BC, ,1993-N10008, ,49.741,-115.655,1993,5,16,1993-05-16 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
435826,AB-2023-HWF016,AB, ,HWF016, ,58.422633,-115.9825,2023,4,23,2023-04-23 00:00:00,,,0.4,H,H,Ground, , , ,Private Land, , ,2024-06-13 00:00:00
128237,BC-2002-2002-K10424,BC, ,2002-K10424, ,52.0128,-119.114,2002,8,29,2002-08-29 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
34187,BC-1964-1964-N00231,BC, ,1964-N00231, ,49.742,-117.554,1964,9,7,1964-09-07 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
141406,BC-2012-2012-G70044,BC, ,2012-G70044, ,55.8778,-120.6636,2012,5,11,2012-05-11 00:00:00,,,17.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00
10970,BC-2022-2022-N22203,BC, ,2022-N22203,Vowell Creek,50.926,-116.8771,2022,9,1,2022-09-01 00:00:00,,2022-10-31 00:00:00,0.1,N,N,Fire,MOD, , ,Vowell Creek, , ,2023-04-17 00:00:00
397326,ON-1987-THU29,ON, ,THU29, ,48.4141,-89.5376,1987,4,11,1987-04-11 00:00:00,,1987-04-12 00:00:00,0.300000011921,H,H,IFR, , , , , , ,2023-05-06 00:00:00
50781,BC-1967-1967-N00173,BC, ,1967-N00173, ,49.318,-116.554,1967,7,13,1967-07-13 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
389252,ON-1980-IGN48,ON, ,IGN48, ,49.5703,-90.8125,1980,7,12,1980-07-12 00:00:00,,1980-07-16 00:00:00,0.40000000596,N,N,IFR, , , , , , ,2023-05-06 00:00:00
64507,BC-1978-1978-VR0006,BC, ,1978-VR0006, ,50.518,-122.503,1978,6,27,1978-06-27 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
58522,BC-1974-1974-KG0022,BC, ,1974-KG0022, ,50.818,-120.948,1974,5,25,1974-05-25 00:00:00,,,0.4,H,H,Fire, , , , , , ,2020-05-05 00:00:00
290920,QC-1982-7273,QC, ,1982-7273, ,49.73861,-77.89579,1982,8,24,1982-08-24 00:00:00,,1982-08-27 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
221601,AB-2020-RWF-055-2020,AB, ,RWF-055-2020,RWF055,52.075917,-116.415717,2020,9,27,2020-09-27 00:00:00,,,0.2,H,H,Wildfire, , , , , , ,2021-04-15 00:00:00
376880,ON-1988-SIO8,ON, ,SIO8, ,53.417,-91.9016,1988,5,17,1988-05-17 00:00:00,,1988-05-21 00:00:00,27.0,N,N,IFR, , , , , , ,2023-05-06 00:00:00
176791,AB-1967-DS3-047-67,AB, ,DS3-047-67,DS3047,55.2484,-115.2735,1967,11,6,1967-11-06 00:00:00,,,0.0,H,H, , , , , , , ,2020-06-01 00:00:00
379301,ON-1976-FOR8,ON, ,FOR8, ,48.9297,-93.8125,1976,5,8,1976-05-08 00:00:00,,1976-05-12 00:00:00,0.40000000596,H,H,IFR, , , , , , ,2023-05-06 00:00:00
72261,BC-1978-1978-C60020,BC, ,1978-C60020, ,52.898,-122.051,1978,8,3,1978-08-03 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
37659,BC-1963-1963-C00095,BC, ,1963-C00095, ,52.242,-123.433,1963,5,28,1963-05-28 00:00:00,,,1.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
414938,ON-2001-SUD35,ON, ,SUD35, ,46.8291,-81.2753,2001,7,8,2001-07-08 00:00:00,,2001-07-11 00:00:00,0.10000000149,N,N,IFR,SUP, , , , , ,2023-05-06 00:00:00
365625,NT-1985-1985FS-002,NT, ,1985FS-002, ,61.8667,-121.416,1985,7,31,1985-07-31 00:00:00,,,0.2,H,H, , ,Intensive, , , , ,
222438,AB-2021-GWF-073-2021,AB, ,GWF-073-2021,GWF073,54.760833,-117.27585,2021,7,14,2021-07-14 00:00:00,,,2.8,H,H,Wildfire, , , , , , ,2022-04-19 00:00:00
798,BC-2023-2023-G42520,BC, ,2023-G42520, ,53.9275,-123.9588,2023,8,2,2023-08-02 00:00:00,,2023-08-06 00:00:00,0.009,N,N,Fire,FUL, , ,Sinkut River, , ,2024-05-06 00:00:00
285531,QC-1978-7122,QC, ,1978-7122, ,54.44455,-69.81632,1978,7,4,1978-07-04 00:00:00,,1978-07-10 00:00:00,1.0,N,N, , ,Nordique, , , , ,2018-05-18 00:00:00
346780,YT-1973-1973CA008,YT, ,1973CA008, ,62.2,-136.366667,1973,8,30,1973-08-30 00:00:00,,,0.01,H,H, , , , , , , ,2016-06-16 00:00:00
84250,BC-1981-1981-K20021,BC, ,1981-K20021, ,50.84,-120.322,1981,6,15,1981-06-15 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
407757,ON-1998-NIP109,ON, ,NIP109, ,50.2382,-86.9818,1998,6,27,1998-06-27 00:00:00,,1998-06-28 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
398114,ON-1987-LIN2,ON, ,LIN2, ,44.5234,-77.9375,1987,4,17,1987-04-17 00:00:00,,1987-04-18 00:00:00,1.20000004768,H,H,IFR, , , , , , ,2023-05-06 00:00:00
77044,BC-1983-1983-G20033,BC, ,1983-G20033, ,53.876,-121.595,1983,7,6,1983-07-06 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
356441,NT-1993-FS068-93,NT, ,FS068-93, ,63.4333,-123.7666,1993,7,4,1993-07-04 00:00:00,,1992-07-09 00:00:00,0.01,N,N, ,MON,MON-Monitored, , , , ,2018-06-15 00:00:00
235450,SK-1991-SPOTTER1,SK, ,SPOTTER1,SPOTTER1,53.2448,-105.6563,1991,6,3,1991-06-03 00:00:00,,1991-06-04 00:00:00,0.03,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
413719,ON-1998-FOR15,ON, ,FOR15, ,48.855,-91.6504,1998,4,27,1998-04-27 00:00:00,,1998-04-28 00:00:00,0.10000000149,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
55723,BC-1970-1970-N80240,BC, ,1970-N80240, ,49.611,-116.916,1970,7,12,1970-07-12 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
416109,ON-2012-COC7,ON, ,COC7, ,49.0992,-81.3486,2012,5,13,2012-05-13 00:00:00,,2012-05-14 00:00:00,0.5,H,H,IFR,FUL, , , , , ,2023-05-06 00:00:00
292895,QC-1985-3026,QC, ,1985-3026, ,47.73232,-72.82932,1985,5,13,1985-05-13 00:00:00,,1985-05-18 00:00:00,1.9,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
128122,BC-2003-2003-K30709,BC, ,2003-K30709, ,51.2818,-118.8898,2003,9,7,2003-09-07 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
154119,BC-2016-2016-N50121,BC, ,2016-N50121, ,49.6522,-117.6149,2016,7,26,2016-07-26 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
143414,BC-2012-2012-K10844,BC, ,2012-K10844, ,51.8186,-119.5868,2012,8,21,2012-08-21 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
306646,QC-1999-800,QC, ,1999-800, ,48.73322,-69.10122,1999,8,25,1999-08-25 00:00:00,,1999-08-25 00:00:00,0.4,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
135271,BC-2006-2006-V60613,BC, ,2006-V60613, ,48.6746,-123.6355,2006,9,1,2006-09-01 00:00:00,,,0.02,H,H,Fire, , , , , , ,2020-05-05 00:00:00
119190,BC-1997-1997-N10076,BC, ,1997-N10076, ,49.717,-115.8,1997,8,1,1997-08-01 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
145808,BC-2009-2009-N10069,BC, ,2009-N10069, ,49.455,-115.7468,2009,5,28,2009-05-28 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00
237559,SK-1992-DOG,SK, ,DOG,DOG,56.4635,-108.6979,1992,5,16,1992-05-16 00:00:00,,1992-05-18 00:00:00,0.03,H,H,Wildfire, , , , , , ,2020-04-03 00:00:00
254518,MB-1979-5-2-28-79,MB, ,5-2-28-79, ,51.5099,-95.7119,1979,7,17,1979-07-17 00:00:00,,1979-07-19 00:00:00,0.2,N,N, , ,Intensive, , , , ,2008-07-24 00:00:00
302092,QC-1996-1097,QC, ,1996-1097, ,49.44365,-68.93361,1996,8,22,1996-08-22 00:00:00,,1996-08-23 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
318415,QC-2020-20201080594,QC, ,20201080594, ,49.7949,-69.8514,2020,7,5,2020-07-05 00:00:00,,2020-07-13 00:00:00,1.8,N,N, , ,intensive, , , , ,2021-04-15 00:00:00
100360,BC-1988-1988-V60049,BC, ,1988-V60049, ,48.759,-124.08,1988,9,16,1988-09-16 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
118308,BC-1998-1998-C40220,BC, ,1998-C40220, ,51.563,-121.681,1998,8,1,1998-08-01 00:00:00,,,0.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00
357082,NT-1994-ZF056-94,NT, ,ZF056-94, ,63.7166,-114.1833,1994,7,9,1994-07-09 00:00:00,,1994-07-10 00:00:00,1.0,N,N, , ,Initial Attack, , , , ,2018-06-15 00:00:00
122455,BC-1995-1995-K10116,BC, ,1995-K10116, ,51.683,-119.417,1995,6,8,1995-06-08 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
244135,SK-2012-12BR-19,SK, ,12BR-19,12BR-19,54.637233,-106.753233,2012,9,10,2012-09-10 00:00:00,,2012-09-11 00:00:00,0.2,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
72314,BC-1980-1980-R50017,BC, ,1980-R50017, ,54.025,-128.591,1980,6,13,1980-06-13 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
31839,BC-1960-1960-C00162,BC, ,1960-C00162, ,53.039,-122.632,1960,4,30,1960-04-30 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
311286,QC-2005-246,QC, ,2005-246, ,50.22332,-74.3998,2005,5,30,2005-05-30 00:00:00,,2005-05-31 00:00:00,0.6,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
128822,BC-2003-2003-K20419,BC, ,2003-K20419, ,50.957,-121.6338,2003,8,6,2003-08-06 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
150478,BC-2012-2012-N50250,BC, ,2012-N50250, ,49.2084,-117.3055,2012,8,8,2012-08-08 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00
134614,BC-2006-2006-V30212,BC, ,2006-V30212, ,50.2643,-122.51,2006,7,2,2006-07-02 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00
352776,YT-2015-2015XY010,YT, ,2015XY010, ,60.69855,-135.013567,2015,6,4,2015-06-04 00:00:00,,2015-06-05 00:00:00,1.7,H,H, ,FUL,FUL-Critical FMZ, ,Hidden Lakes, , ,2016-06-16 00:00:00
108461,BC-1990-1990-C20042,BC, ,1990-C20042, ,52.313,-122.664,1990,8,7,1990-08-07 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00
242426,SK-2005-05LX-PINE,SK, ,05LX-PINE,05LX-PINE,56.2562,-106.706,2005,7,6,2005-07-06 00:00:00,,2005-07-21 00:00:00,1657.0,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
267223,MB-2007-NE167,MB, ,NE167, ,56.763333,-94.061389,2007,7,1,2007-07-01 00:00:00,,,0.1,N,N, , ,W (Observation Zone), ,No Action, , ,2009-07-06 00:00:00
139214,BC-2007-2007-N50300,BC, ,2007-N50300, ,50.174,-117.9982,2007,7,17,2007-07-17 00:00:00,,,0.01,N,N,Fire, , , , , , ,2020-05-05 00:00:00
273604,MB-2017-NE317,MB, ,NE317, ,53.904167,-94.677778,2017,8,30,2017-08-30 00:00:00,,2017-09-01 00:00:00,0.1,H,H, , ,G (Low Priority), ,Limited Action, , ,2018-05-18 00:00:00
120600,BC-1998-1998-N50398,BC, ,1998-N50398, ,49.231,-117.592,1998,8,23,1998-08-23 00:00:00,,,0.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00
164479,AB-1991-DF3-018-91,AB, ,DF3-018-91,DF3018,58.4907,-118.2328,1991,6,25,1991-06-25 00:00:00,,1991-06-26 00:00:00,1.1,N,N,Surface, , , , , , ,2020-06-01 00:00:00
368472,PC-WB-1991-91WB006,PC,PC-WB,91WB006, ,59.3,-113.3,1991,6,30,1991-06-30 00:00:00,,1991-06-30 00:00:00,0.5,N,N, , , , , , , ,2008-11-13 00:00:00
390923,ON-1987-TWE22,ON, ,TWE22, ,44.7891,-77.1876,1987,6,27,1987-06-27 00:00:00,,1987-06-29 00:00:00,0.10000000149,N,N,IFR, , , , , , ,2023-05-06 00:00:00
300549,QC-1996-750,QC, ,1996-750, ,51.18645,-76.25298,1996,6,13,1996-06-13 00:00:00,,1996-07-10 00:00:00,3032.0,N,N, , ,Nordique, , , , ,2018-05-18 00:00:00
393978,ON-1993-PAR23,ON, ,PAR23, ,45.0794,-80.0471,1993,5,6,1993-05-06 00:00:00,,1993-05-06 00:00:00,1.0,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
133373,BC-2006-2006-K30837,BC, ,2006-K30837, ,50.7835,-118.615,2006,7,23,2006-07-23 00:00:00,,,0.01,N,N,Fire, , , , , , ,2020-05-05 00:00:00
193946,AB-2011-HWF106,AB, ,HWF106, ,58.972783,-117.619167,2011,7,17,2011-07-17 00:00:00,,2011-07-17 00:00:00,0.01,H,H,Surface, , , ,fueltype: O1b, , ,2020-06-01 00:00:00
195512,AB-2011-LWF104,AB, ,LWF104, ,55.908733,-110.748283,2011,5,3,2011-05-03 00:00:00,,2011-05-04 00:00:00,0.01,H,H,Surface, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
159005,BC-2021-2021-G11479,BC, ,2021-G11479, ,53.3343,-122.4238,2021,7,1,2021-07-01 00:00:00,,,0.002,N,N,Fire, , , , , , ,2022-04-11 00:00:00
160464,BC-2021-2021-N51464,BC, ,2021-N51464, ,49.3484,-117.6746,2021,7,5,2021-07-05 00:00:00,,,0.01,H,H,Fire, , , , , , ,2022-04-11 00:00:00
195088,AB-2009-MWF077,AB, ,MWF077, ,56.46455,-112.406967,2009,8,11,2009-08-11 00:00:00,,2009-08-12 00:00:00,0.8,N,N,Surface, , , ,fueltype: C2, , ,2020-06-01 00:00:00
233683,SK-2012-12LX-GEORGE,SK, ,12LX-GEORGE,12LX-GEORGE,54.791717,-107.927067,2012,7,30,2012-07-30 00:00:00,,2012-08-01 00:00:00,0.2,N,N,Wildfire, , , , , , ,2020-04-03 00:00:00
294243,QC-1983-6144,QC, ,1983-6144, ,45.66157,-75.69081,1983,7,14,1983-07-14 00:00:00,,1983-07-16 00:00:00,0.0,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
97573,BC-1987-1987-C10019,BC, ,1987-C10019, ,52.75,-123.853,1987,4,28,1987-04-28 00:00:00,,,3.4,H,H,Fire, , , , , , ,2020-05-05 00:00:00
60527,BC-1972-1972-V70176,BC, ,1972-V70176, ,49.484,-123.849,1972,8,6,1972-08-06 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
261335,MB-1984-3-9-1-84,MB, ,3-9-1-84, ,50.1423,-95.8086,1984,4,9,1984-04-09 00:00:00,,1984-04-10 00:00:00,0.5,H,H, , ,Intensive, , , , ,2008-07-24 00:00:00
419583,ON-1977-KEN34,ON, ,KEN34, ,49.6328,-94.3625,1977,5,1,1977-05-01 00:00:00,,1977-05-05 00:00:00,0.10000000149,N,N,IFR, , , , , , ,2023-05-06 00:00:00
209982,AB-1998-E01193,AB, ,E01193, ,56.835,-112.4664,1998,8,9,1998-08-09 00:00:00,,1998-08-15 00:00:00,12.0,N,N,Crown, , , ,fueltype: C2, , ,2020-06-01 00:00:00
436432,AB-2023-CWF040,AB, ,CWF040, ,51.55045,-115.205117,2023,7,22,2023-07-22 00:00:00,,,0.01,H,H, , , , ,Provincial Land, , ,2024-06-13 00:00:00
221032,AB-2019-CWF006,AB, ,CWF006, ,50.384877,-114.612237,2019,3,1,2019-03-01 00:00:00,,,0.5,H,H,Wildfire, , , , , , ,2020-06-01 00:00:00
60195,BC-1974-1974-V90172,BC, ,1974-V90172, ,49.698,-124.51,1974,8,26,1974-08-26 00:00:00,,,0.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00
214682,AB-2004-PWF040,AB, ,PWF040, ,56.465533,-116.37015,2004,6,2,2004-06-02 00:00:00,,2004-06-02 00:00:00,0.01,H,H,Ground, , , ,fueltype:, , ,2020-06-01 00:00:00
370758,PC-GF-2009-GF-9,PC,PC-GF,2009-GF-9,GF09009,48.7346,-123.3672,2009,0,0,,,2009-05-20 00:00:00,0.01,H,H, ,FUL,FUL-Full Response, , , , ,2010-11-25 00:00:00
396265,ON-2006-NOR34,ON, ,NOR34, ,46.927,-80.2709,2006,7,20,2006-07-20 00:00:00,,2006-07-22 00:00:00,0.10000000149,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
72952,BC-1979-1979-NA0043,BC, ,1979-NA0043, ,50.854,-117.629,1979,8,11,1979-08-11 00:00:00,,,1.5,N,N,Fire, , , , , , ,2020-05-05 00:00:00
303936,QC-1998-654,QC, ,1998-654, ,46.88909,-72.30833,1998,8,9,1998-08-09 00:00:00,,1998-08-09 00:00:00,0.0,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
167833,AB-1985-DE3-026-85,AB, ,DE3-026-85,DE3026,54.0193,-118.5039,1985,8,1,1985-08-01 00:00:00,,1985-08-01 00:00:00,0.1,N,N,Surface, , , , , , ,2020-06-01 00:00:00
71222,BC-1981-1981-R90017,BC, ,1981-R90017, ,59.148,-127.266,1981,8,10,1981-08-10 00:00:00,,,2.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00
45662,BC-1969-1969-V00178,BC, ,1969-V00178, ,49.597,-124.01,1969,7,3,1969-07-03 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
300803,QC-1996-951,QC, ,1996-951, ,50.20714,-73.36327,1996,8,3,1996-08-03 00:00:00,,1996-08-04 00:00:00,0.3,N,N, , ,Intensive, , , , ,2018-05-18 00:00:00
430144,ON-1994-PEM21,ON, ,PEM21, ,45.6297,-76.9846,1994,4,24,1994-04-24 00:00:00,,1994-04-25 00:00:00,1.20000004768,H,H,IFR,SUP, , , , , ,2023-05-06 00:00:00
320579,NL-1990-338,NL, ,1990-338, ,49.15,-55.42,1990,8,18,1990-08-18 00:00:00,,,0.0,H,H, , , , , ,merged with orig src, ,2018-03-15 00:00:00
430504,ON-2013-PAR19,ON, ,PAR19, ,44.8734,-79.2662,2013,7,18,2013-07-18 00:00:00,,2013-07-20 00:00:00,0.800000011921,N,N,IFR,FUL, , , , , ,2023-05-06 00:00:00
195290,AB-2009-LWF009,AB, ,LWF009, ,55.92415,-110.731883,2009,4,20,2009-04-20 00:00:00,,2009-04-20 00:00:00,0.2,H,H,Surface, , , ,fueltype: O1a, , ,2020-06-01 00:00:00
292052,QC-1983-5027,QC, ,1983-5027, ,48.90978,-72.63109,1983,5,19,1983-05-19 00:00:00,,1983-05-20 00:00:00,0.5,H,H, , ,Intensive, , , , ,2018-05-18 00:00:00
402011,ON-1987-THU115,ON, ,THU115, ,49.6172,-89.3125,1987,6,23,1987-06-23 00:00:00,,1987-06-24 00:00:00,0.10000000149,N,N,IFR, , , , , , ,2023-05-06 00:00:00
34865,BC-1952-1952-V00149,BC, ,1952-V00149, ,49.463,-123.233,1952,7,11,1952-07-11 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
168218,AB-1987-DR2-013-87,AB, ,DR2-013-87,DR2013,53.063,-115.3141,1987,6,2,1987-06-02 00:00:00,,1987-06-02 00:00:00,0.3,H,H,Surface, , , , , , ,2020-06-01 00:00:00
13468,BC-1952-1952-K00124,BC, ,1952-K00124, ,50.713,-120.687,1952,7,4,1952-07-04 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00
167933,AB-1987-DR2-027-87,AB, ,DR2-027-87,DR2027,52.9723,-115.0314,1987,10,19,1987-10-19 00:00:00,,1987-10-19 00:00:00,0.1,H,H,Surface, , , , , , ,2020-06-01 00:00:00
168075,AB-1989-DW2-007-89,AB, ,DW2-007-89,DW2007,53.7756,-115.6332,1989,4,30,1989-04-30 00:00:00,,1989-04-30 00:00:00,1.1,H,H,Surface, , , , , , ,2020-06-01 00:00:00
3029,MB-2023-NO106,MB, ,NO106, ,56.9414,-99.1797,2023,7,30,2023-07-30 00:00:00,,,563.1,N,N, ,MON, , , , , ,2024-04-27 00:00:00
